"year","liva_taoyan_cal","rev_entropy_taoyan_cal","diff_freq1_taoyan_cal","cost_freq1_taoyan_cal","DYNA_taoyan_cal","MUNI_taoyan_cal","org_size_taoyan_cal","cost_sticky_taoyan_cal","esg_score_taoyan_cal","digi_freq1_taoyan_cal"
2014,0.407567649650437,0.79233383865695,0.617930447471302,0.571947693057357,0.74,0.05,0.322051566122496,0.487918741335513,0.559164619694748,0.275856580304877
2015,0.95,0.800610589437635,0.748477149276539,0.623326158977032,0.65,0.167857142857143,0.322051566122496,0.487918741335513,0.559164619694748,0.392570866328713
2016,0.95,0.637821161357323,0.95,0.821954090793064,0.56,0.282142857142857,0.395143093812961,0.487918741335513,0.559164619694748,0.459123950212165
2017,0.357485262527277,0.637821161357323,0.95,0.770156818164097,0.501,0.392857142857143,0.478325540649702,0.487918741335513,0.559164619694748,0.514992547649216
2018,0.05,0.637821161357323,0.95,0.497611611696142,0.4,0.501,0.503097186964941,0.487918741335513,0.559164619694748,0.560427147414994
2019,0.317160073317717,0.637821161357323,0.880004992345697,0.3330081125332,0.3,0.616517857142858,0.52299372789197,0.487918741335513,0.559164619694748,0.604776584348563
2020,0.589470159610712,0.637821161357323,0.95,0.489064496987524,0.2,0.729017857142857,0.530789306321453,0.487918741335513,0.559164619694748,0.651345328757054
2021,0.616190005628903,0.637821161357323,0.95,0.918248097359478,0.15,0.841517857142857,0.527797474800286,0.487918741335513,0.559164619694748,0.699892476085446
2022,0.5490217396737,0.637821161357323,0.95,0.95,0.05,0.95,0.516254455419528,0.487918741335513,0.559164619694748,0.750007904874041
2023,0.551258897177312,0.637821161357323,0.95,0.95,0.05,0.95,0.498361795872144,0.487918741335513,0.559164619694748,0.801138256513271
2016,0.95,0.386406467637982,0.877604254366255,0.625626726429665,0.95,0.05,0.05,0.476557388540133,0.356461061911822,0.5209642326152
2017,0.05,0.386406467637982,0.793404142565764,0.487070737672764,0.95,0.05,0.05,0.476557388540133,0.356461061911822,0.554954790629779
2018,0.316313431688411,0.386406467637982,0.709204030765292,0.319221858468182,0.95,0.0642857142857147,0.252083854677025,0.476557388540133,0.356461061911822,0.58382376719662
2019,0.541357629002727,0.386406467637982,0.516771719047656,0.165482843325243,0.86,0.178571428571429,0.300537112518198,0.476557388540133,0.356461061911822,0.627360545194331
2020,0.393164304683195,0.386406467637982,0.744508158546613,0.290407600754613,0.77,0.289285714285715,0.221175661647383,0.476557388540133,0.356461061911822,0.682666748700257
2021,0.702506377870568,0.386406467637982,0.501807326652223,0.530360928100619,0.71,0.396428571428572,0.126846631656749,0.476557388540133,0.356461061911822,0.739351195831426
2022,0.551989394873364,0.386406467637982,0.612003877888574,0.718402568917417,0.65,0.501,0.05,0.476557388540133,0.356461061911822,0.797149689156083
2023,0.467993494949008,0.386406467637982,0.620369010093616,0.564726982398787,0.59,0.616517857142858,0.05,0.476557388540133,0.356461061911822,0.855780631059948
2016,0.928146772824077,0.05,0.850179341831123,0.925484728582999,0.56,0.282142857142857,0.05,0.485772586934425,0.519965870307167,0.847592070015615
2017,0.182741138717884,0.05,0.536826959777954,0.95,0.501,0.392857142857143,0.05,0.485772586934425,0.149582463465553,0.639207288065142
2018,0.529411677015371,0.05,0.840383968108436,0.95,0.4,0.501,0.05,0.481308482216381,0.169311064718162,0.713997199164532
2019,0.606638458959746,0.05,0.784975972409507,0.95,0.3,0.616517857142858,0.05,0.392187674647274,0.484029227557411,0.757076737864218
2020,0.617359558149579,0.05,0.774151416452863,0.95,0.2,0.729017857142857,0.0759749628562293,0.485326332822605,0.631313993174061,0.607826316395412
2021,0.698703884308271,0.05,0.95,0.95,0.15,0.841517857142857,0.089241621604089,0.486476741077222,0.712713310580204,0.813621534759876
2022,0.744021388753856,0.05,0.95,0.95,0.05,0.95,0.0672575026600929,0.610970443324444,0.61518771331058,0.866370339816539
2023,0.51639507334848,0.05,0.95,0.95,0.05,0.95,0.05,0.629750231231402,0.714249146757679,0.95
2016,0.95,0.05,0.129338012801353,0.346899419580117,0.56,0.282142857142857,0.05,0.487567231271223,0.665102389078498,0.181731304554315
2017,0.355989871354987,0.05,0.532185311251506,0.95,0.501,0.392857142857143,0.05,0.487567231271223,0.539931740614334,0.140354753244889
2018,0.428724593187764,0.341923428091706,0.443311975170521,0.786256140802076,0.4,0.501,0.05,0.292222034147761,0.392901878914405,0.103268313998638
2019,0.684221198900679,0.05,0.301873592178298,0.828158750249154,0.3,0.616517857142858,0.05,0.469175286040489,0.257620041753654,0.05
2020,0.80985132060296,0.05,0.436198619763603,0.828393079040207,0.2,0.729017857142857,0.05,0.410924963796151,0.05,0.0832509097690849
2021,0.865831934740461,0.104302835295871,0.238504698092839,0.531207434979125,0.15,0.841517857142857,0.05,0.325211375868218,0.423903966597077,0.05
2022,0.465534042056647,0.215230492273178,0.299746453219433,0.875980820621685,0.05,0.95,0.05,0.665215655210532,0.365657620041753,0.390905648263589
2023,0.792121134373888,0.390335056879565,0.558432345945881,0.576694069220607,0.05,0.95,0.05,0.665215655210532,0.05,0.820829820179109
2017,0.302417237042885,0.05,0.607319352759924,0.560413455228094,0.95,0.05,0.112861698622891,0.95,0.574488054607508,0.705639585097009
2018,0.535888970137429,0.239472415546589,0.681718720508778,0.587307379434283,0.95,0.0642857142857147,0.159047117534859,0.95,0.860921501706485,0.566477870486499
2019,0.581548461428111,0.555859600437729,0.644679965006269,0.938236184693571,0.86,0.178571428571429,0.18894988908022,0.486544800299678,0.84018771331058,0.468377664986507
2020,0.565515200696236,0.62821886609327,0.539793300990619,0.369540290240977,0.77,0.289285714285715,0.21574937198851,0.418144617336616,0.794880546075085,0.336940255948579
2021,0.602774896034942,0.712780772503462,0.173338653375815,0.197022823789608,0.71,0.396428571428572,0.489362386272835,0.459157383484923,0.406054279749478,0.100714183353618
2022,0.623074806846407,0.663153769659111,0.178598191868032,0.268627510843418,0.65,0.501,0.551520650471233,0.501538480512269,0.516126279863481,0.391900019015494
2023,0.673113151305594,0.683297576301517,0.216228467573361,0.294205537498609,0.59,0.616517857142858,0.562095962264277,0.480033791933751,0.737286689419794,0.337369294895636
2017,0.792920371489273,0.560429588992218,0.570646764570777,0.273915992938767,0.501,0.392857142857143,0.05,0.615023400825918,0.95,0.237041775271969
2018,0.42693746650562,0.641428572287488,0.533208024514341,0.24678206714475,0.4,0.501,0.05,0.615023400825918,0.95,0.260488352483296
2019,0.458471161641123,0.553278719312637,0.518232221942875,0.246050604876966,0.3,0.616517857142858,0.05,0.59432812302023,0.95,0.0625967728134021
2020,0.52152328747703,0.515297164449654,0.560315779941268,0.275791438290385,0.2,0.729017857142857,0.05,0.499379753970154,0.850938566552901,0.30558989478568
2021,0.611314938190754,0.55623569604174,0.511261037347876,0.26947802693572,0.15,0.841517857142857,0.05,0.483085998935164,0.712713310580204,0.179183362249335
2022,0.696871326901665,0.597650247207111,0.516054999607236,0.39186224350767,0.05,0.95,0.05,0.454366164034923,0.57679180887372,0.327318440607389
2023,0.552821856260115,0.763184551280781,0.611796296757549,0.511940477737786,0.05,0.95,0.05,0.13941530334402,0.363778705636743,0.392912488071431
2017,0.805616012676742,0.05,0.706485298134824,0.05,0.501,0.392857142857143,0.05,0.46173540711884,0.95,0.95
2018,0.447588502098184,0.05,0.95,0.178297142367667,0.4,0.501,0.05,0.46173540711884,0.95,0.95
2019,0.565085085913221,0.05,0.95,0.529280897081736,0.3,0.616517857142858,0.149728898013678,0.46173540711884,0.95,0.95
2020,0.925881393064635,0.05,0.639580682901301,0.147882811241441,0.2,0.729017857142857,0.12893883148815,0.457916264276036,0.654351535836177,0.95
2021,0.95,0.05,0.95,0.619408189388839,0.15,0.841517857142857,0.218441339953891,0.492340213548318,0.837883959044368,0.95
2022,0.516282922110711,0.05,0.798672642642527,0.860058497972611,0.05,0.95,0.249122877178333,0.694019252390341,0.506911262798634,0.95
2023,0.239461837365985,0.05,0.815768629198945,0.735726495063071,0.05,0.95,0.316708327188534,0.503699426302115,0.391962421711899,0.95
2021,0.95,0.05,0.743789736292415,0.95,0.15,0.841517857142857,0.157518420005188,0.449184152643541,0.797184300341296,0.95
2022,0.396601544060163,0.05,0.95,0.95,0.05,0.95,0.34286778348337,0.449184152643541,0.748805460750853,0.95
2023,0.348989197714213,0.05,0.946494839042012,0.95,0.05,0.95,0.349845929489892,0.433530252043428,0.95,0.95
2021,0.574085554501122,0.05,0.601168164017393,0.623225515620016,0.15,0.841517857142857,0.169474895761775,0.482354209348103,0.684300341296928,0.409528527319753
2022,0.501,0.05,0.73850872262109,0.839094825978341,0.05,0.95,0.181117194536704,0.482354209348103,0.684300341296928,0.514204208225428
2023,0.616630806215649,0.05,0.746063937614146,0.614081072954449,0.05,0.95,0.24623631728537,0.450802548169312,0.734215017064846,0.54192662871658
2014,0.407567649650437,0.216024231753616,0.05,0.552515462372265,0.74,0.05,0.760857679641537,0.579246594689437,0.05,0.275856580304877
2015,0.323137867726617,0.216024231753616,0.05,0.305898461827578,0.65,0.167857142857143,0.760857679641537,0.546895310833292,0.05,0.05
2016,0.219643531386095,0.649723356109379,0.05,0.089168750021044,0.56,0.282142857142857,0.780632358346712,0.824712374779747,0.104488517745302,0.05
2017,0.0914906568422529,0.686643729508604,0.05,0.302842305629141,0.501,0.392857142857143,0.800048142988943,0.491923930197299,0.323382045929018,0.05
2018,0.394760512384262,0.686327619405144,0.138973163462889,0.389099215649799,0.4,0.501,0.822884048710456,0.483161807570908,0.347807933194154,0.05
2019,0.34333848305546,0.710559249825134,0.05,0.141444802597208,0.3,0.616517857142858,0.840299340246634,0.563716945388254,0.234133611691023,0.05
2020,0.95,0.644324131422206,0.05,0.241581853930256,0.2,0.729017857142857,0.860866416556144,0.532335402681254,0.05,0.05
2021,0.95,0.612650886956116,0.05,0.435460126044278,0.15,0.841517857142857,0.887335597722538,0.551478567957683,0.05187891440501,0.351329130628914
2022,0.95,0.95,0.05,0.361537644934723,0.05,0.95,0.945393197706517,0.584246273068689,0.161795407098121,0.475714579027147
2023,0.05,0.95,0.0592974904890031,0.146371586079112,0.05,0.95,0.95,0.459774256669616,0.126096033402923,0.3965777975671
2014,0.409206043620577,0.55433556445244,0.64190349246582,0.16754794345381,0.54754478398313,0.464658286918561,0.877473141933154,0.543990951998555,0.503521452402738,0.275856580304877
2015,0.05,0.55433556445244,0.576072613738201,0.58682655958411,0.54754478398313,0.464658286918561,0.877473141933154,0.492758744960973,0.503521452402738,0.05
2016,0.95,0.55433556445244,0.736989094516209,0.580843341808244,0.54754478398313,0.464658286918561,0.900997878721402,0.499307376614715,0.503521452402738,0.300522774724468
2017,0.05,0.55433556445244,0.764213432848158,0.521344799424163,0.54754478398313,0.464658286918561,0.930380319712725,0.489829208667082,0.503521452402738,0.565583802741469
2018,0.05,0.55433556445244,0.63672459439752,0.426341069939932,0.54754478398313,0.464658286918561,0.95,0.495700462698008,0.503521452402738,0.489630488046078
2019,0.118073837224998,0.55433556445244,0.606386619058826,0.272629189810745,0.54754478398313,0.464658286918561,0.95,0.49384145429398,0.503521452402738,0.594922222579273
2020,0.320663394773695,0.55433556445244,0.501,0.344965732239115,0.54754478398313,0.464658286918561,0.95,0.492846049479898,0.503521452402738,0.553767820731075
2021,0.95,0.55433556445244,0.501,0.344965732239115,0.54754478398313,0.464658286918561,0.95,0.492846049479898,0.503521452402738,0.697002948075131
2022,0.95,0.55433556445244,0.501,0.344965732239115,0.54754478398313,0.464658286918561,0.95,0.492846049479898,0.503521452402738,0.745001395739335
2023,0.95,0.55433556445244,0.501,0.344965732239115,0.54754478398313,0.464658286918561,0.95,0.492846049479898,0.503521452402738,0.79299984340354
2014,0.407567649650437,0.422080121846925,0.05,0.170755735104278,0.74,0.05,0.129405893291038,0.785066294318038,0.05,0.275856580304877
2015,0.95,0.422080121846925,0.05,0.317441738498241,0.65,0.167857142857143,0.129405893291038,0.95,0.05,0.421178902473528
2016,0.29999411757037,0.422080121846925,0.05,0.05,0.56,0.282142857142857,0.539811551431269,0.460653590002142,0.05,0.149399165219587
2017,0.05,0.422080121846925,0.317893812009035,0.05,0.501,0.392857142857143,0.53689555155809,0.508946978619472,0.20125260960334,0.479135679453229
2018,0.138394293081489,0.126255321355067,0.491646796811408,0.0805524159545799,0.4,0.501,0.531503937181376,0.597079829067066,0.05,0.898652469492299
2019,0.95,0.05,0.0501466938784929,0.661304479096333,0.3,0.616517857142858,0.512750711097538,0.648999756083388,0.05,0.637677326003433
2020,0.518814591547984,0.135969664153979,0.05,0.140117559366454,0.2,0.729017857142857,0.510565080170228,0.95,0.11294363256785,0.7245264486079
2021,0.576174056321868,0.0575933444729052,0.0542333896802911,0.05,0.15,0.841517857142857,0.481823188832457,0.461111531478723,0.526109215017064,0.636363198365732
2022,0.520982800766821,0.051511047148172,0.30898003846806,0.0604776513773466,0.05,0.95,0.470161024045977,0.497758330912613,0.795648464163822,0.624744135549947
2023,0.733612149310848,0.735713384053046,0.344200647224259,0.448486569834809,0.05,0.95,0.742108404023508,0.490776154864325,0.786433447098975,0.636374802248762
2014,0.407567649650437,0.514283296339898,0.10653284537703,0.699803240710966,0.74,0.05,0.593147273186605,0.498819817395292,0.05,0.275856580304877
2015,0.95,0.599159511502406,0.335250457312636,0.766632585043804,0.65,0.167857142857143,0.593147273186605,0.499402681204011,0.05,0.0548256307361973
2016,0.149026419088928,0.547460639154803,0.135266546314462,0.446076213122703,0.56,0.282142857142857,0.625440701419208,0.552969593782728,0.05,0.277140072794279
2017,0.606093735204104,0.619597756450503,0.198868760038053,0.276337947971231,0.501,0.392857142857143,0.638804196472918,0.95,0.105427974947808,0.104839537363695
2018,0.397239092671214,0.704582998008014,0.306967110307974,0.296544190174749,0.4,0.501,0.643693670910029,0.441437574939693,0.355323590814196,0.358785536366519
2019,0.410963279983275,0.706621779123476,0.429748632141605,0.569729483052478,0.3,0.616517857142858,0.660255579735874,0.486643224127999,0.80179180887372,0.614878604326851
2020,0.593117578546873,0.669495224396691,0.27479838098445,0.181487703942904,0.2,0.729017857142857,0.663009533346589,0.702740801355265,0.589078498293515,0.622839219778915
2021,0.567247134641954,0.730234538371642,0.502775090648628,0.144103344019298,0.15,0.841517857142857,0.671558171568824,0.739145908471906,0.360020876826722,0.95
2022,0.717279899210673,0.764072921276839,0.324705312220584,0.05,0.05,0.95,0.697961479941393,0.95,0.544539249146758,0.667148497369266
2023,0.95,0.735940480040661,0.158582266647946,0.05,0.05,0.95,0.61407684296183,0.95,0.421085594989561,0.762668445304092
2014,0.407567649650437,0.64344617793244,0.05,0.67310651520155,0.74,0.05,0.892462403555891,0.492301916134136,0.844795221843003,0.275856580304877
2015,0.95,0.605402311383335,0.05,0.287314507705197,0.65,0.167857142857143,0.892462403555891,0.466978143229424,0.853242320819112,0.197986077310761
2016,0.05,0.654546313352169,0.05,0.410235227055889,0.56,0.282142857142857,0.920740373140674,0.496116430274137,0.835580204778156,0.122327626126748
2017,0.05,0.716209540288793,0.05,0.371832247470191,0.501,0.392857142857143,0.936731803265462,0.493358895853622,0.78259385665529,0.183430626366369
2018,0.264197473770568,0.861177455151237,0.05,0.39429282787567,0.4,0.501,0.95,0.500337636549173,0.95,0.274451234502089
2019,0.484892355119986,0.685515511956066,0.05,0.428588869795635,0.3,0.616517857142858,0.95,0.599152057874368,0.95,0.358413836027731
2020,0.05,0.692154413991255,0.05,0.299869941804178,0.2,0.729017857142857,0.95,0.486485743906172,0.95,0.674953048056829
2021,0.95,0.638148190408799,0.159215629782811,0.276209956567769,0.15,0.841517857142857,0.95,0.494258695152733,0.371294363256785,0.851070209602772
2022,0.224399213588957,0.610234585495436,0.402777948796317,0.35363070295434,0.05,0.95,0.95,0.487769563607242,0.823293515358361,0.95
2023,0.127247646346985,0.597882640845352,0.732405644613008,0.368118954723903,0.05,0.95,0.95,0.91785726961295,0.764163822525597,0.95
2014,0.407666041671635,0.615759509804005,0.05,0.95,0.95,0.05,0.05,0.47683506168985,0.356461061911822,0.275856580304877
2015,0.95,0.615759509804005,0.05,0.417278635915839,0.95,0.05,0.05,0.47683506168985,0.356461061911822,0.490611516736655
2016,0.247884031226963,0.615759509804005,0.05,0.589751982899511,0.95,0.05,0.05,0.47683506168985,0.356461061911822,0.549593768562514
2017,0.276067118760892,0.615759509804005,0.05,0.565279236309422,0.95,0.05,0.05,0.47683506168985,0.356461061911822,0.599531564348249
2018,0.490243942695908,0.615759509804005,0.05,0.95,0.95,0.0642857142857147,0.05,0.47683506168985,0.356461061911822,0.642923843924551
2019,0.624067660904634,0.615759509804005,0.05,0.895662273324798,0.86,0.178571428571429,0.05,0.47683506168985,0.356461061911822,0.660787493703243
2020,0.651964341908616,0.615759509804005,0.05,0.95,0.77,0.289285714285715,0.05,0.47683506168985,0.356461061911822,0.704373570568039
2021,0.691470229508302,0.615759509804005,0.05,0.467215196182656,0.71,0.396428571428572,0.05,0.47683506168985,0.356461061911822,0.752834767679947
2022,0.628683718128217,0.615759509804005,0.05,0.492360757695839,0.65,0.501,0.05,0.47683506168985,0.356461061911822,0.815188895749562
2023,0.542538995549203,0.615759509804005,0.05,0.10362247944315,0.59,0.616517857142858,0.05,0.47683506168985,0.356461061911822,0.863380308571347
2014,0.407666041671635,0.396935124780426,0.05,0.567229767161978,0.95,0.05,0.05,0.756643530930678,0.356461061911822,0.275856580304877
2015,0.95,0.396935124780426,0.480597403865015,0.633069131931644,0.95,0.05,0.05,0.48544439778914,0.356461061911822,0.454371854050386
2016,0.457848795104403,0.396935124780426,0.870760527928379,0.679839406681453,0.95,0.05,0.05,0.495299356608307,0.356461061911822,0.521497574911602
2017,0.366814745715072,0.396935124780426,0.798461398916083,0.630625748841717,0.95,0.05,0.05,0.95,0.356461061911822,0.571265882958885
2018,0.288505521640974,0.396935124780426,0.781496518720144,0.59314566146267,0.95,0.0642857142857147,0.05,0.95,0.356461061911822,0.619540376784282
2019,0.526494112141967,0.396935124780426,0.937237488305172,0.754307034584718,0.86,0.178571428571429,0.05,0.496883490209171,0.356461061911822,0.673482197479666
2020,0.68103589367782,0.396935124780426,0.528761718650783,0.05,0.77,0.289285714285715,0.05,0.409746547017675,0.356461061911822,0.730091918329275
2021,0.668357869198879,0.396935124780426,0.0805550427722851,0.05,0.71,0.396428571428572,0.05,0.05,0.356461061911822,0.774216315359697
2022,0.435164879921635,0.396935124780426,0.0805550427722851,0.05,0.65,0.501,0.05,0.05,0.356461061911822,0.745001395739335
2023,0.435164879921635,0.396935124780426,0.0805550427722851,0.05,0.59,0.616517857142858,0.05,0.05,0.356461061911822,0.79299984340354
2014,0.407567649650437,0.344585613176382,0.05,0.239763211675295,0.74,0.05,0.358647687008407,0.431884106663649,0.05,0.275856580304877
2015,0.95,0.344585613176382,0.183776240792763,0.71440170627215,0.65,0.167857142857143,0.358647687008407,0.496070585610484,0.05,0.387136313173665
2016,0.05,0.344585613176382,0.236820215513171,0.557439395718521,0.56,0.282142857142857,0.379811910957839,0.322437703483965,0.05,0.46140064310035
2017,0.1533066853156,0.344585613176382,0.22043779847523,0.684416614481267,0.501,0.392857142857143,0.385711708764773,0.497782845945893,0.05,0.523520608358268
2018,0.254741200559924,0.344585613176382,0.525440743593585,0.640283533351094,0.4,0.501,0.496868293994729,0.496854133527201,0.05,0.561283542732917
2019,0.29768416512361,0.344585613176382,0.649981208917656,0.47334629677167,0.3,0.616517857142858,0.500376158098232,0.480873350908147,0.101670146137787,0.608924629738983
2020,0.287621424707522,0.344585613176382,0.291888180724911,0.05,0.2,0.729017857142857,0.926652575002776,0.489435788296587,0.139248434237996,0.578744301243484
2021,0.638991167262798,0.344585613176382,0.149365512715044,0.05,0.15,0.841517857142857,0.95,0.417083225753738,0.160855949895616,0.620868055585859
2022,0.640517907167327,0.344585613176382,0.167428072747836,0.05,0.05,0.95,0.95,0.494372295942869,0.05,0.661295616864728
2023,0.337850318685157,0.344585613176382,0.353449507503527,0.05,0.05,0.95,0.95,0.494187532391237,0.407933194154488,0.283558530254848
2014,0.407567649650437,0.14694482628027,0.05,0.452664799032951,0.74,0.05,0.564586258733033,0.527421952519101,0.787201365187713,0.275856580304877
2015,0.867720688883992,0.144043254151259,0.05,0.413446972677317,0.65,0.167857142857143,0.564586258733033,0.678196885032058,0.893174061433446,0.05
2016,0.404946341744802,0.136503096753103,0.0545853134662362,0.451335215245487,0.56,0.282142857142857,0.538664740381621,0.487386650563825,0.736518771331058,0.05
2017,0.144094540804615,0.249507456331774,0.05,0.500709278228911,0.501,0.392857142857143,0.539813520859559,0.521223178071452,0.63438566552901,0.0745383365689952
2018,0.460259418348962,0.136523892075266,0.0806637971352151,0.350873376882585,0.4,0.501,0.547457542171452,0.589315481387329,0.781825938566553,0.17207811690336
2019,0.668163234711025,0.101524935912486,0.133602655541419,0.152801821245644,0.3,0.616517857142858,0.575748328330551,0.47851921576393,0.95,0.05
2020,0.527711933432127,0.059001955881144,0.1460761859887,0.05,0.2,0.729017857142857,0.595343974285036,0.95,0.853242320819112,0.174072445061695
2021,0.591372410357487,0.05,0.05,0.130844966111843,0.15,0.841517857142857,0.63080795277094,0.542504472346262,0.95,0.232727588215872
2022,0.794246585420835,0.123860669613821,0.162487204512364,0.131594434176719,0.05,0.95,0.6625951825209,0.491850803302016,0.688907849829351,0.42411411052231
2023,0.47811542900937,0.137517993322728,0.326164181590648,0.05,0.05,0.95,0.675306615981512,0.491932398614936,0.95,0.488434924577554
2014,0.407567649650437,0.811249520432961,0.0662131712375771,0.827374609249907,0.74,0.05,0.273023045218104,0.436188344927996,0.05,0.275856580304877
2015,0.95,0.95,0.420664536502399,0.867061125756631,0.65,0.167857142857143,0.273023045218104,0.475850169494047,0.05,0.05
2016,0.385797748587172,0.765613847089008,0.233211436362598,0.83865492314096,0.56,0.282142857142857,0.20848837888985,0.455522007750763,0.0950939457202508,0.05
2017,0.384563605026862,0.95,0.272981310029605,0.633036502880272,0.501,0.392857142857143,0.207285357535395,0.464046717777067,0.117640918580375,0.05
2018,0.471738009317425,0.459371483720571,0.457006382051305,0.604611140398366,0.4,0.501,0.207514836315615,0.95,0.0828810020876834,0.05
2019,0.555782584325383,0.531569142149454,0.265998163105948,0.662615939625975,0.3,0.616517857142858,0.198275265381549,0.464335975861878,0.147703549060543,0.05
2020,0.556666301536521,0.555473711696838,0.121602452307104,0.692520405604637,0.2,0.729017857142857,0.232168755583139,0.796265116929174,0.466179540709812,0.05
2021,0.667205186504042,0.621751989512841,0.165839309329182,0.511685063155552,0.15,0.841517857142857,0.207716755454797,0.369645061076561,0.05,0.05
2022,0.689133797411314,0.748487080055738,0.138051227677506,0.616851697962919,0.05,0.95,0.172358636944244,0.95,0.0734864300626304,0.05
2023,0.605766672572727,0.781312336432192,0.146243114216146,0.502774155827016,0.05,0.95,0.159262770596568,0.274856109818779,0.143006263048017,0.05
2014,0.407567649650437,0.214161464288288,0.152570639623697,0.289104797740919,0.74,0.05,0.6479592461121,0.519852251582653,0.399478079331941,0.275856580304877
2015,0.95,0.264075068094215,0.14359035510527,0.05,0.65,0.167857142857143,0.6479592461121,0.498598681050973,0.48027139874739,0.05
2016,0.95,0.95,0.05,0.05,0.56,0.282142857142857,0.664274261300159,0.617376334258997,0.416388308977035,0.05
2017,0.05,0.867202045228744,0.0794102915472846,0.05,0.501,0.392857142857143,0.706873498682607,0.445267720286134,0.286743215031315,0.277415488058641
2018,0.23611952340401,0.724734403863459,0.137479935095074,0.05,0.4,0.501,0.751592247026463,0.95,0.66203071672355,0.224580295196249
2019,0.420895797150032,0.844616398717677,0.402003020781832,0.05,0.3,0.616517857142858,0.771527895165788,0.95,0.609812286689419,0.492900763784797
2020,0.218922118259979,0.95,0.483123373683203,0.05,0.2,0.729017857142857,0.778559303147553,0.496766180786222,0.685068259385665,0.452401446783027
2021,0.815443766851748,0.95,0.446800878714437,0.0946046170536952,0.15,0.841517857142857,0.788173928899179,0.478013847155226,0.63976109215017,0.513787546487662
2022,0.663817590530799,0.825651246830876,0.503719985450531,0.05,0.05,0.95,0.787393460254097,0.88662293430894,0.621331058020478,0.50675192258093
2023,0.195790078687022,0.95,0.378823791116347,0.05,0.05,0.95,0.767741256641006,0.804822992669323,0.135490605427975,0.335210494469145
2014,0.407567649650437,0.705739730965547,0.05,0.53963693866882,0.74,0.05,0.566744662375733,0.497867425795745,0.640529010238908,0.275856580304877
2015,0.750311425524053,0.705739730965547,0.116780267058185,0.554565918447349,0.65,0.167857142857143,0.566744662375733,0.497867425795745,0.246346555323591,0.346404413239157
2016,0.797059569944557,0.705739730965547,0.389517597480058,0.95,0.56,0.282142857142857,0.600380171951002,0.678796400926463,0.400417536534447,0.413863323105624
2017,0.05,0.705739730965547,0.329239178872944,0.377300242788431,0.501,0.392857142857143,0.780693345968252,0.65719772608225,0.176826722338205,0.437939600212502
2018,0.234041680514728,0.705739730965547,0.0890741079361658,0.05,0.4,0.501,0.804762150517349,0.498091448722831,0.607508532423208,0.505102018635788
2019,0.56611898091299,0.705739730965547,0.24016941653765,0.05,0.3,0.616517857142858,0.82970600439143,0.473863972794917,0.536092150170648,0.635698321868361
2020,0.501034874117599,0.78490520684767,0.399298575453463,0.560430116559194,0.2,0.729017857142857,0.851472029149557,0.487548154893853,0.95,0.545838391332594
2021,0.650685160394208,0.715508213748796,0.402419786943788,0.331447016672697,0.15,0.841517857142857,0.876651462454513,0.491337002515411,0.501,0.622966750468059
2022,0.931960778719058,0.662073328489258,0.393316851566704,0.448648756108989,0.05,0.95,0.898996811926703,0.535994135807073,0.486847599164927,0.499922975554251
2023,0.480699867791336,0.631319439662064,0.313172307088109,0.436630683245989,0.05,0.95,0.918102444388201,0.49638707640927,0.566040955631399,0.650850145468009
2014,0.407567649650437,0.748135355279842,0.890545549080375,0.95,0.74,0.05,0.380788926315871,0.523456372762124,0.406054279749478,0.275856580304877
2015,0.815092804520436,0.639639172194357,0.586170575435184,0.869378179426246,0.65,0.167857142857143,0.380788926315871,0.466518495190732,0.518430034129692,0.05
2016,0.45853684804831,0.381270485517478,0.345720658435835,0.733877413489179,0.56,0.282142857142857,0.480670104363603,0.481056584503983,0.387265135699374,0.0508136471013198
2017,0.293770775416576,0.425848154463765,0.595818083698158,0.67926692285693,0.501,0.392857142857143,0.537667923973694,0.494195326929486,0.747269624573379,0.05
2018,0.218956133010385,0.329675901663345,0.381658422110074,0.587670580195682,0.4,0.501,0.540556655728919,0.411881399912348,0.95,0.05
2019,0.658430908227676,0.182836783090887,0.245952159801086,0.893244396282442,0.3,0.616517857142858,0.527726546284062,0.95,0.701194539249146,0.05
2020,0.602744984482241,0.429075039838892,0.435502142604835,0.734480733733396,0.2,0.729017857142857,0.536646840775649,0.48825631307822,0.733447098976109,0.05
2021,0.62616719146886,0.595076476905686,0.310401363041951,0.646499087733128,0.15,0.841517857142857,0.544507437192631,0.436854915569426,0.729607508532423,0.05
2022,0.559563299965348,0.510472202565171,0.432943780888992,0.792449445155166,0.05,0.95,0.541009280371731,0.95,0.709641638225255,0.284352525523672
2023,0.527009592828908,0.294304835503847,0.729200589821483,0.674911553951605,0.05,0.95,0.539373696959233,0.802168104749892,0.685068259385665,0.638186209479393
2014,0.407567649650437,0.95,0.05,0.05,0.74,0.05,0.95,0.435190680172033,0.511518771331057,0.275856580304877
2015,0.05,0.95,0.167746758697928,0.05,0.65,0.167857142857143,0.95,0.497511864468411,0.302713987473903,0.190022087397739
2016,0.05,0.95,0.11132068824057,0.05,0.56,0.282142857142857,0.95,0.502315886998325,0.880119453924915,0.0715487071259564
2017,0.05,0.95,0.243927933995766,0.05,0.501,0.392857142857143,0.95,0.494911864180075,0.685836177474403,0.05
2018,0.05,0.95,0.435810603940554,0.05,0.4,0.501,0.95,0.479779343263411,0.789505119453925,0.213871843605019
